"FREQ";"GEO";"GEO_OBJECT";"LEGAL_FORM";"SIDE_MEASURE";"TIME_PERIOD";"OBS_VALUE"
"A";"01";"DEP";"OTH_SIDE";"BURE";2023;80
"A";"44";"REG";"57";"BURE";2022;9350
"A";"61";"DEP";"MICRO";"BURE";2023;1498
"A";"68";"DEP";"54";"BURE";2024;569
"A";"56";"DEP";"54";"BURE";2023;957
"A";"85";"DEP";"ENTIND_X_MICRO";"BURE";2024;973
"A";"94";"REG";"54";"BURE";2024;353
"A";"81";"DEP";"OTH_SIDE";"BURE";2018;45
"A";"91";"DEP";"57";"BURE";2021;3982
"A";"49";"DEP";"OTH_SIDE";"BURE";2019;161
"A";"50";"DEP";"ENTIND_X_MICRO";"BURE";2019;772
"A";"55";"DEP";"ENTIND_X_MICRO";"BURE";2020;306
"A";"76";"DEP";"57";"BURE";2018;1174
"A";"61";"DEP";"OTH_SIDE";"BURE";2021;66
"A";"36";"DEP";"ENTIND_X_MICRO";"BURE";2019;306
"A";"973";"DEP";"57";"BURE";2021;967
"A";"75";"DEP";"MICRO";"BURE";2021;41770
"A";"52";"REG";"OTH_SIDE";"BURE";2021;909
"A";"24";"DEP";"54";"BURE";2019;344
"A";"15";"DEP";"57";"BURE";2015;85
"A";"39";"DEP";"57";"BURE";2012;87
"A";"89";"DEP";"54";"BURE";2012;390
"A";"43";"DEP";"OTH_SIDE";"BURE";2012;38
"A";"32";"DEP";"ENTIND_X_MICRO";"BURE";2015;329
"A";"28";"DEP";"MICRO";"BURE";2014;1374
"A";"66";"DEP";"54";"BURE";2013;769
"A";"64";"DEP";"OTH_SIDE";"BURE";2013;131
"A";"02";"DEP";"MICRO";"BURE";2014;1389
"A";"44";"DEP";"ENTIND_X_MICRO";"BURE";2012;1941
"A";"76";"REG";"54";"BURE";2012;10528
"A";"52";"REG";"57";"BURE";2013;1305
"A";"F";"FRANCE";"OTH_SIDE";"BURE";2012;12590
"A";"48";"DEP";"_T";"BURE";2016;413
"A";"17";"DEP";"_T";"BURE";2016;5589
"A";"F";"FRANCE";"54";"BURE";2021;78982
"A";"09";"DEP";"_T";"BURE";2016;1249
"A";"06";"DEP";"_T";"BURE";2018;19049
"A";"36";"DEP";"_T";"BURE";2022;1923
"A";"06";"DEP";"_T";"BURE";2015;15483
"A";"28";"DEP";"_T";"BURE";2017;2913
"A";"62";"DEP";"_T";"BURE";2015;7252
"A";"48";"DEP";"_T";"BURE";2022;721
"A";"84";"DEP";"_T";"BURE";2023;9808
"A";"10";"DEP";"ENTIND_X_MICRO";"BURE";2016;533
"A";"28";"DEP";"54";"BURE";2017;310
"A";"53";"DEP";"OTH_SIDE";"BURE";2017;168
"A";"75";"DEP";"ENTIND_X_MICRO";"BURE";2018;6859
"A";"19";"DEP";"OTH_SIDE";"BURE";2017;23
"A";"77";"DEP";"54";"BURE";2017;1212
"A";"28";"DEP";"MICRO";"BURE";2018;1466
"A";"28";"DEP";"OTH_SIDE";"BURE";2016;54
"A";"34";"DEP";"ENTIND_X_MICRO";"BURE";2018;2461
"A";"05";"DEP";"ENTIND_X_MICRO";"BURE";2018;446
"A";"24";"REG";"OTH_SIDE";"BURE";2018;356
"A";"09";"DEP";"MICRO";"BURE";2017;706
"A";"79";"DEP";"ENTIND_X_MICRO";"BURE";2024;600
"A";"95";"DEP";"OTH_SIDE";"BURE";2024;128
"A";"78";"DEP";"OTH_SIDE";"BURE";2024;221
"A";"36";"DEP";"54";"BURE";2022;145
"A";"14";"DEP";"MICRO";"BURE";2022;5044
"A";"95";"DEP";"ENTIND_X_MICRO";"BURE";2023;1854
"A";"53";"DEP";"MICRO";"BURE";2022;1613
"A";"93";"REG";"_T";"BURE";2013;60220
"A";"04";"REG";"54";"BURE";2024;1378
"A";"74";"DEP";"_T";"BURE";2013;7449
"A";"49";"DEP";"OTH_SIDE";"BURE";2024;100
"A";"67";"DEP";"57";"BURE";2024;2407
"A";"88";"DEP";"ENTIND_X_MICRO";"BURE";2019;902
"A";"94";"REG";"54";"BURE";2019;389
"A";"38";"DEP";"57";"BURE";2019;2049
"A";"43";"DEP";"57";"BURE";2019;225
"A";"95";"DEP";"OTH_SIDE";"BURE";2020;108
"A";"11";"DEP";"ENTIND_X_MICRO";"BURE";2020;1067
"A";"53";"DEP";"MICRO";"BURE";2021;1679
"A";"29";"DEP";"MICRO";"BURE";2019;3997
"A";"43";"DEP";"ENTIND_X_MICRO";"BURE";2021;510
"A";"52";"DEP";"MICRO";"BURE";2019;472
"A";"24";"DEP";"57";"BURE";2019;444
"A";"52";"REG";"ENTIND_X_MICRO";"BURE";2021;7561
"A";"27";"REG";"MICRO";"BURE";2013;9490
"A";"24";"REG";"ENTIND_X_MICRO";"BURE";2013;4538
"A";"42";"DEP";"54";"BURE";2014;777
"A";"04";"DEP";"MICRO";"BURE";2012;979
"A";"69";"DEP";"MICRO";"BURE";2014;9052
"A";"93";"DEP";"OTH_SIDE";"BURE";2014;108
"A";"89";"DEP";"ENTIND_X_MICRO";"BURE";2014;443
"A";"28";"REG";"57";"BURE";2013;996
"A";"55";"DEP";"54";"BURE";2012;135
"A";"60";"DEP";"ENTIND_X_MICRO";"BURE";2013;1305
"A";"84";"DEP";"57";"BURE";2013;518
"A";"44";"REG";"54";"BURE";2013;6180
"A";"40";"DEP";"OTH_SIDE";"BURE";2015;64
"A";"62";"DEP";"57";"BURE";2017;1175
"A";"60";"DEP";"54";"BURE";2017;663
"A";"52";"REG";"OTH_SIDE";"BURE";2016;718
"A";"69";"DEP";"MICRO";"BURE";2018;17699
"A";"84";"REG";"ENTIND_X_MICRO";"BURE";2017;16542
"A";"14";"DEP";"54";"BURE";2017;661
"A";"18";"DEP";"57";"BURE";2016;162
"A";"71";"DEP";"54";"BURE";2018;378
"A";"05";"DEP";"MICRO";"BURE";2016;678
"A";"78";"DEP";"54";"BURE";2016;1471
"A";"91";"DEP";"OTH_SIDE";"BURE";2017;120
"A";"19";"DEP";"MICRO";"BURE";2023;1651
"A";"59";"DEP";"54";"BURE";2024;2204
"A";"72";"DEP";"54";"BURE";2024;484
"A";"11";"DEP";"ENTIND_X_MICRO";"BURE";2022;674
"A";"14";"DEP";"54";"BURE";2023;731
"A";"76";"DEP";"OTH_SIDE";"BURE";2022;144
"A";"88";"DEP";"_T";"BURE";2013;2595
"A";"51";"DEP";"54";"BURE";2022;589
"A";"59";"DEP";"57";"BURE";2024;5054
"A";"57";"DEP";"ENTIND_X_MICRO";"BURE";2024;1247
"A";"40";"DEP";"57";"BURE";2022;846
"A";"38";"DEP";"57";"BURE";2024;2800
"A";"11";"REG";"_T";"BURE";2017;184150
"A";"F";"FRANCE";"_T";"BURE";2018;749330
"A";"27";"DEP";"_T";"BURE";2021;6369
"A";"52";"DEP";"_T";"BURE";2021;1497
"A";"974";"DEP";"_T";"BURE";2016;6930
"A";"89";"DEP";"_T";"BURE";2022;3600
"A";"05";"DEP";"_T";"BURE";2019;1896
"A";"04";"DEP";"_T";"BURE";2017;1590
"A";"35";"DEP";"_T";"BURE";2021;14135
"A";"54";"DEP";"_T";"BURE";2021;8160
"A";"92";"DEP";"_T";"BURE";2016;22340
"A";"64";"DEP";"_T";"BURE";2016;6161
"A";"33";"DEP";"ENTIND_X_MICRO";"BURE";2019;4241
"A";"03";"REG";"ENTIND_X_MICRO";"BURE";2019;451
"A";"49";"DEP";"54";"BURE";2020;792
"A";"67";"DEP";"MICRO";"BURE";2020;7494
"A";"69";"DEP";"MICRO";"BURE";2021;24542
"A";"55";"DEP";"MICRO";"BURE";2021;844
"A";"86";"DEP";"ENTIND_X_MICRO";"BURE";2019;811
"A";"05";"DEP";"ENTIND_X_MICRO";"BURE";2022;320
"A";"83";"DEP";"OTH_SIDE";"BURE";2018;194
"A";"84";"DEP";"ENTIND_X_MICRO";"BURE";2020;858
"A";"56";"DEP";"OTH_SIDE";"BURE";2021;191
"A";"53";"REG";"MICRO";"BURE";2014;10768
"A";"52";"DEP";"ENTIND_X_MICRO";"BURE";2012;171
"A";"63";"DEP";"OTH_SIDE";"BURE";2013;85
"A";"33";"DEP";"OTH_SIDE";"BURE";2012;254
"A";"69";"DEP";"54";"BURE";2014;3067
"A";"14";"DEP";"OTH_SIDE";"BURE";2015;252
"A";"83";"DEP";"OTH_SIDE";"BURE";2013;181
"A";"86";"DEP";"OTH_SIDE";"BURE";2014;67
"A";"72";"DEP";"54";"BURE";2014;447
"A";"25";"DEP";"OTH_SIDE";"BURE";2013;68
"A";"90";"DEP";"ENTIND_X_MICRO";"BURE";2012;162
"A";"04";"REG";"57";"BURE";2012;249
"A";"50";"DEP";"ENTIND_X_MICRO";"BURE";2023;689
"A";"34";"DEP";"ENTIND_X_MICRO";"BURE";2022;2536
"A";"16";"DEP";"OTH_SIDE";"BURE";2023;50
"A";"44";"DEP";"MICRO";"BURE";2024;13101
"A";"72";"DEP";"54";"BURE";2022;527
"A";"40";"DEP";"MICRO";"BURE";2024;4436
"A";"76";"DEP";"57";"BURE";2023;1770
"A";"49";"DEP";"_T";"BURE";2012;4998
"A";"24";"DEP";"MICRO";"BURE";2024;3572
"A";"86";"DEP";"57";"BURE";2023;504
"A";"28";"DEP";"OTH_SIDE";"BURE";2024;69
"A";"39";"DEP";"OTH_SIDE";"BURE";2024;33
"A";"28";"DEP";"54";"BURE";2018;274
"A";"57";"DEP";"54";"BURE";2017;562
"A";"03";"REG";"57";"BURE";2016;428
"A";"93";"DEP";"MICRO";"BURE";2016;9605
"A";"22";"DEP";"MICRO";"BURE";2018;1659
"A";"93";"REG";"54";"BURE";2015;7709
"A";"70";"DEP";"MICRO";"BURE";2016;569
"A";"02";"REG";"MICRO";"BURE";2017;932
"A";"28";"DEP";"ENTIND_X_MICRO";"BURE";2017;813
"A";"67";"DEP";"OTH_SIDE";"BURE";2015;205
"A";"04";"REG";"MICRO";"BURE";2018;2658
"A";"11";"REG";"ENTIND_X_MICRO";"BURE";2017;19929
"A";"25";"DEP";"OTH_SIDE";"BURE";2021;84
"A";"23";"DEP";"MICRO";"BURE";2020;427
"A";"87";"DEP";"54";"BURE";2019;287
"A";"85";"DEP";"ENTIND_X_MICRO";"BURE";2018;1477
"A";"16";"DEP";"57";"BURE";2020;354
"A";"90";"DEP";"MICRO";"BURE";2021;1049
"A";"48";"DEP";"MICRO";"BURE";2019;270
"A";"89";"DEP";"MICRO";"BURE";2019;1428
"A";"83";"DEP";"ENTIND_X_MICRO";"BURE";2020;2000
"A";"29";"DEP";"57";"BURE";2020;735
"A";"17";"DEP";"ENTIND_X_MICRO";"BURE";2021;1366
"A";"04";"DEP";"ENTIND_X_MICRO";"BURE";2019;563
"A";"94";"REG";"_T";"BURE";2023;6189
"A";"23";"DEP";"_T";"BURE";2015;632
"A";"21";"DEP";"_T";"BURE";2017;4423
"A";"83";"DEP";"_T";"BURE";2015;12386
"A";"47";"DEP";"_T";"BURE";2019;3275
"A";"25";"DEP";"_T";"BURE";2024;6683
"A";"90";"DEP";"_T";"BURE";2024;1583
"A";"48";"DEP";"_T";"BURE";2023;773
"A";"44";"REG";"_T";"BURE";2020;53161
"A";"44";"DEP";"_T";"BURE";2016;11862
"A";"54";"DEP";"_T";"BURE";2019;6461
"A";"38";"DEP";"_T";"BURE";2020;16928
"A";"77";"DEP";"MICRO";"BURE";2014;5821
"A";"04";"DEP";"57";"BURE";2014;156
"A";"18";"DEP";"57";"BURE";2015;155
"A";"81";"DEP";"57";"BURE";2012;136
"A";"73";"DEP";"57";"BURE";2014;341
"A";"50";"DEP";"54";"BURE";2012;370
"A";"78";"DEP";"ENTIND_X_MICRO";"BURE";2013;1484
"A";"10";"DEP";"MICRO";"BURE";2014;1020
"A";"07";"DEP";"54";"BURE";2014;336
"A";"50";"DEP";"ENTIND_X_MICRO";"BURE";2012;728
"A";"50";"DEP";"54";"BURE";2013;344
"A";"45";"DEP";"MICRO";"BURE";2013;2233
"A";"79";"DEP";"ENTIND_X_MICRO";"BURE";2019;672
"A";"42";"DEP";"MICRO";"BURE";2020;5497
"A";"27";"REG";"ENTIND_X_MICRO";"BURE";2021;5295
"A";"08";"DEP";"54";"BURE";2019;166
"A";"48";"DEP";"MICRO";"BURE";2021;387
"A";"39";"DEP";"54";"BURE";2020;181
"A";"35";"DEP";"54";"BURE";2019;1507
"A";"83";"DEP";"MICRO";"BURE";2019;9873
"A";"40";"DEP";"ENTIND_X_MICRO";"BURE";2019;1078
"A";"24";"DEP";"ENTIND_X_MICRO";"BURE";2020;861
"A";"85";"DEP";"MICRO";"BURE";2020;3420
"A";"26";"DEP";"ENTIND_X_MICRO";"BURE";2021;1057
"A";"40";"DEP";"ENTIND_X_MICRO";"BURE";2016;852
"A";"2A";"DEP";"ENTIND_X_MICRO";"BURE";2017;344
"A";"03";"REG";"ENTIND_X_MICRO";"BURE";2017;308
"A";"976";"DEP";"54";"BURE";2015;174
"A";"68";"DEP";"OTH_SIDE";"BURE";2016;99
"A";"11";"REG";"57";"BURE";2018;46771
"A";"971";"DEP";"OTH_SIDE";"BURE";2015;106
"A";"03";"DEP";"MICRO";"BURE";2018;1090
"A";"10";"DEP";"57";"BURE";2017;268
"A";"44";"DEP";"ENTIND_X_MICRO";"BURE";2016;2620
"A";"89";"DEP";"ENTIND_X_MICRO";"BURE";2016;574
"A";"41";"DEP";"57";"BURE";2024;542
"A";"33";"DEP";"OTH_SIDE";"BURE";2013;314
"A";"07";"DEP";"MICRO";"BURE";2014;1379
"A";"56";"DEP";"MICRO";"BURE";2014;2519
"A";"17";"DEP";"OTH_SIDE";"BURE";2013;107
"A";"76";"DEP";"OTH_SIDE";"BURE";2012;129
"A";"73";"DEP";"MICRO";"BURE";2013;1922
"A";"80";"DEP";"ENTIND_X_MICRO";"BURE";2012;632
"A";"72";"DEP";"ENTIND_X_MICRO";"BURE";2012;574
"A";"41";"DEP";"OTH_SIDE";"BURE";2012;36
"A";"44";"REG";"57";"BURE";2014;3592
"A";"05";"DEP";"OTH_SIDE";"BURE";2013;32
"A";"40";"DEP";"OTH_SIDE";"BURE";2014;52
"A";"83";"DEP";"MICRO";"BURE";2023;14237
"A";"92";"DEP";"MICRO";"BURE";2022;21948
"A";"94";"REG";"OTH_SIDE";"BURE";2023;135
"A";"03";"DEP";"_T";"BURE";2012;2077
"A";"74";"DEP";"57";"BURE";2023;1945
"A";"25";"DEP";"MICRO";"BURE";2024;4237
"A";"09";"DEP";"_T";"BURE";2014;1468
"A";"43";"DEP";"54";"BURE";2022;247
"A";"75";"REG";"_T";"BURE";2013;50913
"A";"65";"DEP";"57";"BURE";2023;318
"A";"03";"DEP";"57";"BURE";2023;456
"A";"973";"DEP";"54";"BURE";2022;115
"A";"23";"DEP";"_T";"BURE";2018;692
"A";"94";"REG";"_T";"BURE";2024;6522
"A";"61";"DEP";"_T";"BURE";2016;1534
"A";"28";"DEP";"_T";"BURE";2022;4905
"A";"75";"REG";"_T";"BURE";2016;51486
"A";"95";"DEP";"_T";"BURE";2021;23874
"A";"44";"DEP";"_T";"BURE";2024;20350
"A";"02";"DEP";"_T";"BURE";2018;3173
"A";"76";"REG";"_T";"BURE";2020;82537
"A";"59";"DEP";"_T";"BURE";2015;16439
"A";"29";"DEP";"_T";"BURE";2024;10063
"A";"84";"DEP";"_T";"BURE";2019;8246
"A";"17";"DEP";"OTH_SIDE";"BURE";2017;112
"A";"44";"REG";"54";"BURE";2016;4270
"A";"70";"DEP";"ENTIND_X_MICRO";"BURE";2016;451
"A";"48";"DEP";"54";"BURE";2016;43
"A";"56";"DEP";"57";"BURE";2016;537
"A";"56";"DEP";"MICRO";"BURE";2017;2561
"A";"43";"DEP";"ENTIND_X_MICRO";"BURE";2016;305
"A";"50";"DEP";"MICRO";"BURE";2016;1215
"A";"27";"DEP";"OTH_SIDE";"BURE";2018;88
"A";"93";"REG";"MICRO";"BURE";2016;28401
"A";"82";"DEP";"MICRO";"BURE";2016;988
"A";"70";"DEP";"OTH_SIDE";"BURE";2017;20
"A";"04";"DEP";"OTH_SIDE";"BURE";2023;23
"A";"92";"DEP";"OTH_SIDE";"BURE";2022;619
"A";"2B";"DEP";"MICRO";"BURE";2023;1837
"A";"73";"DEP";"OTH_SIDE";"BURE";2022;162
"A";"78";"DEP";"54";"BURE";2023;1182
"A";"09";"DEP";"MICRO";"BURE";2022;1379
"A";"08";"DEP";"ENTIND_X_MICRO";"BURE";2023;397
"A";"63";"DEP";"57";"BURE";2024;1195
"A";"65";"DEP";"MICRO";"BURE";2023;1909
"A";"68";"DEP";"MICRO";"BURE";2022;5561
"A";"75";"REG";"54";"BURE";2024;6539
"A";"50";"DEP";"MICRO";"BURE";2024;2871
"A";"33";"DEP";"ENTIND_X_MICRO";"BURE";2020;3941
"A";"75";"REG";"57";"BURE";2020;9106
"A";"31";"DEP";"54";"BURE";2021;1613
"A";"52";"DEP";"OTH_SIDE";"BURE";2019;36
"A";"43";"DEP";"54";"BURE";2021;270
"A";"84";"REG";"MICRO";"BURE";2021;76838
"A";"39";"DEP";"OTH_SIDE";"BURE";2021;41
"A";"89";"DEP";"57";"BURE";2021;465
"A";"77";"DEP";"57";"BURE";2018;2800
"A";"84";"REG";"OTH_SIDE";"BURE";2018;1835
"A";"48";"DEP";"OTH_SIDE";"BURE";2020;7
"A";"03";"DEP";"MICRO";"BURE";2021;1807
"A";"19";"DEP";"OTH_SIDE";"BURE";2013;39
"A";"30";"DEP";"OTH_SIDE";"BURE";2013;88
"A";"84";"DEP";"57";"BURE";2012;324
"A";"92";"DEP";"54";"BURE";2012;3826
"A";"94";"DEP";"OTH_SIDE";"BURE";2013;126
"A";"33";"DEP";"54";"BURE";2015;2436
"A";"69";"DEP";"OTH_SIDE";"BURE";2012;452
"A";"53";"REG";"ENTIND_X_MICRO";"BURE";2012;4669
"A";"59";"DEP";"OTH_SIDE";"BURE";2013;446
"A";"35";"DEP";"54";"BURE";2013;1529
"A";"25";"DEP";"54";"BURE";2014;546
"A";"55";"DEP";"ENTIND_X_MICRO";"BURE";2014;258
"A";"88";"DEP";"54";"BURE";2016;295
"A";"61";"DEP";"57";"BURE";2016;151
"A";"56";"DEP";"OTH_SIDE";"BURE";2018;144
"A";"02";"REG";"OTH_SIDE";"BURE";2016;1330
"A";"46";"DEP";"54";"BURE";2017;118
"A";"24";"REG";"OTH_SIDE";"BURE";2017;349
"A";"81";"DEP";"54";"BURE";2016;320
"A";"13";"DEP";"ENTIND_X_MICRO";"BURE";2018;5258
"A";"14";"DEP";"ENTIND_X_MICRO";"BURE";2017;1198
"A";"53";"DEP";"54";"BURE";2017;253
"A";"90";"DEP";"57";"BURE";2017;153
"A";"74";"DEP";"57";"BURE";2016;1047
"A";"35";"DEP";"OTH_SIDE";"BURE";2024;362
"A";"68";"DEP";"54";"BURE";2022;682
"A";"35";"DEP";"ENTIND_X_MICRO";"BURE";2023;1795
"A";"64";"DEP";"OTH_SIDE";"BURE";2024;97
"A";"78";"DEP";"_T";"BURE";2012;11948
"A";"92";"DEP";"MICRO";"BURE";2023;22757
"A";"74";"DEP";"ENTIND_X_MICRO";"BURE";2024;1287
"A";"69";"DEP";"54";"BURE";2023;2760
"A";"82";"DEP";"57";"BURE";2024;450
"A";"22";"DEP";"57";"BURE";2022;681
"A";"13";"DEP";"54";"BURE";2022;2832
"A";"94";"REG";"_T";"BURE";2012;4016
"A";"84";"REG";"ENTIND_X_MICRO";"BURE";2013;18775
"A";"43";"DEP";"57";"BURE";2014;94
"A";"80";"DEP";"57";"BURE";2014;225
"A";"13";"DEP";"54";"BURE";2014;3540
"A";"19";"DEP";"57";"BURE";2012;53
"A";"04";"REG";"OTH_SIDE";"BURE";2014;329
"A";"83";"DEP";"OTH_SIDE";"BURE";2012;159
"A";"39";"DEP";"ENTIND_X_MICRO";"BURE";2014;553
"A";"73";"DEP";"MICRO";"BURE";2012;2254
"A";"42";"DEP";"OTH_SIDE";"BURE";2012;109
"A";"976";"DEP";"OTH_SIDE";"BURE";2013;7
"A";"43";"DEP";"MICRO";"BURE";2012;737
"A";"15";"DEP";"_T";"BURE";2024;1391
"A";"10";"DEP";"_T";"BURE";2020;2975
"A";"02";"REG";"_T";"BURE";2017;5067
"A";"16";"DEP";"_T";"BURE";2018;2777
"A";"04";"DEP";"_T";"BURE";2018;1751
"A";"14";"DEP";"_T";"BURE";2018;6287
"A";"F";"FRANCE";"OTH_SIDE";"BURE";2015;13631
"A";"61";"DEP";"_T";"BURE";2022;2474
"A";"88";"DEP";"_T";"BURE";2023;3694
"A";"24";"REG";"_T";"BURE";2019;23057
"A";"75";"DEP";"_T";"BURE";2024;100973
"A";"35";"DEP";"_T";"BURE";2023;14003
"A";"41";"DEP";"ENTIND_X_MICRO";"BURE";2021;565
"A";"82";"DEP";"57";"BURE";2018;265
"A";"972";"DEP";"57";"BURE";2019;1005
"A";"02";"DEP";"OTH_SIDE";"BURE";2020;72
"A";"04";"REG";"ENTIND_X_MICRO";"BURE";2020;2374
"A";"02";"REG";"54";"BURE";2021;679
"A";"02";"REG";"MICRO";"BURE";2021;2228
"A";"35";"DEP";"54";"BURE";2021;1635
"A";"93";"REG";"OTH_SIDE";"BURE";2021;1210
"A";"87";"DEP";"54";"BURE";2021;375
"A";"03";"REG";"57";"BURE";2022;957
"A";"91";"DEP";"57";"BURE";2020;3491
"A";"27";"DEP";"57";"BURE";2018;571
"A";"07";"DEP";"MICRO";"BURE";2017;1340
"A";"76";"DEP";"MICRO";"BURE";2017;3818
"A";"41";"DEP";"ENTIND_X_MICRO";"BURE";2015;523
"A";"35";"DEP";"MICRO";"BURE";2016;3530
"A";"75";"DEP";"57";"BURE";2015;12324
"A";"37";"DEP";"ENTIND_X_MICRO";"BURE";2015;877
"A";"16";"DEP";"MICRO";"BURE";2017;1318
"A";"84";"DEP";"54";"BURE";2016;684
"A";"08";"DEP";"ENTIND_X_MICRO";"BURE";2017;650
"A";"75";"DEP";"57";"BURE";2017;16350
"A";"39";"DEP";"54";"BURE";2015;183
"A";"55";"DEP";"54";"BURE";2024;103
"A";"53";"DEP";"54";"BURE";2023;260
"A";"47";"DEP";"OTH_SIDE";"BURE";2022;51
"A";"27";"REG";"ENTIND_X_MICRO";"BURE";2023;4492
"A";"2B";"DEP";"ENTIND_X_MICRO";"BURE";2023;250
"A";"21";"DEP";"54";"BURE";2022;658
"A";"28";"REG";"57";"BURE";2022;4865
"A";"43";"DEP";"MICRO";"BURE";2022;1325
"A";"21";"DEP";"OTH_SIDE";"BURE";2022;130
"A";"27";"DEP";"54";"BURE";2022;461
"A";"70";"DEP";"54";"BURE";2023;137
"A";"76";"REG";"57";"BURE";2022;15689
"A";"27";"REG";"MICRO";"BURE";2015;8596
"A";"27";"DEP";"MICRO";"BURE";2013;1844
"A";"78";"DEP";"OTH_SIDE";"BURE";2013;161
"A";"30";"DEP";"57";"BURE";2013;504
"A";"2A";"DEP";"54";"BURE";2013;352
"A";"12";"DEP";"57";"BURE";2013;109
"A";"29";"DEP";"MICRO";"BURE";2013;2776
"A";"38";"DEP";"54";"BURE";2013;1840
"A";"18";"DEP";"ENTIND_X_MICRO";"BURE";2012;383
"A";"02";"REG";"57";"BURE";2015;689
"A";"86";"DEP";"OTH_SIDE";"BURE";2012;65
"A";"21";"DEP";"ENTIND_X_MICRO";"BURE";2015;1178
"A";"13";"DEP";"OTH_SIDE";"BURE";2020;423
"A";"76";"REG";"54";"BURE";2021;6775
"A";"64";"DEP";"54";"BURE";2020;746
"A";"43";"DEP";"MICRO";"BURE";2020;993
"A";"68";"DEP";"ENTIND_X_MICRO";"BURE";2019;1808
"A";"49";"DEP";"57";"BURE";2019;713
"A";"86";"DEP";"OTH_SIDE";"BURE";2021;69
"A";"85";"DEP";"57";"BURE";2018;488
"A";"44";"REG";"MICRO";"BURE";2019;24304
"A";"44";"DEP";"MICRO";"BURE";2021;12803
"A";"973";"DEP";"ENTIND_X_MICRO";"BURE";2020;371
"A";"71";"DEP";"54";"BURE";2020;409
"A";"15";"DEP";"ENTIND_X_MICRO";"BURE";2018;247
"A";"01";"DEP";"ENTIND_X_MICRO";"BURE";2016;1228
"A";"18";"DEP";"MICRO";"BURE";2016;810
"A";"64";"DEP";"54";"BURE";2018;758
"A";"71";"DEP";"OTH_SIDE";"BURE";2018;52
"A";"35";"DEP";"57";"BURE";2018;948
"A";"27";"DEP";"MICRO";"BURE";2018;2420
"A";"38";"DEP";"57";"BURE";2018;1843
"A";"36";"DEP";"ENTIND_X_MICRO";"BURE";2015;284
"A";"28";"REG";"57";"BURE";2016;2524
"A";"83";"DEP";"MICRO";"BURE";2015;6343
"A";"52";"DEP";"57";"BURE";2017;118
"A";"78";"DEP";"_T";"BURE";2024;26396
"A";"46";"DEP";"_T";"BURE";2024;2160
"A";"84";"REG";"_T";"BURE";2023;120822
"A";"32";"DEP";"_T";"BURE";2016;1605
"A";"26";"DEP";"_T";"BURE";2018;5424
"A";"70";"DEP";"_T";"BURE";2016;1308
"A";"95";"DEP";"_T";"BURE";2014;10461
"A";"48";"DEP";"_T";"BURE";2020;579
"A";"70";"DEP";"_T";"BURE";2020;1937
"A";"76";"REG";"_T";"BURE";2017;60894
"A";"92";"DEP";"_T";"BURE";2014;18486
"A";"82";"DEP";"_T";"BURE";2016;2178
"A";"68";"DEP";"_T";"BURE";2013;5388
"A";"93";"REG";"MICRO";"BURE";2023;67780
"A";"54";"DEP";"OTH_SIDE";"BURE";2024;83
"A";"87";"DEP";"54";"BURE";2023;315
"A";"11";"DEP";"ENTIND_X_MICRO";"BURE";2023;586
"A";"74";"DEP";"OTH_SIDE";"BURE";2023;207
"A";"69";"DEP";"ENTIND_X_MICRO";"BURE";2022;3655
"A";"71";"DEP";"57";"BURE";2022;780
"A";"86";"DEP";"54";"BURE";2023;359
"A";"82";"DEP";"57";"BURE";2023;461
"A";"08";"DEP";"_T";"BURE";2014;1698
"A";"36";"DEP";"_T";"BURE";2013;1132
"A";"974";"DEP";"ENTIND_X_MICRO";"BURE";2014;2916
"A";"94";"REG";"54";"BURE";2013;727
"A";"81";"DEP";"OTH_SIDE";"BURE";2012;45
"A";"971";"DEP";"54";"BURE";2013;989
"A";"54";"DEP";"54";"BURE";2012;783
"A";"18";"DEP";"ENTIND_X_MICRO";"BURE";2013;515
"A";"10";"DEP";"ENTIND_X_MICRO";"BURE";2013;516
"A";"06";"DEP";"MICRO";"BURE";2015;8210
"A";"01";"DEP";"OTH_SIDE";"BURE";2013;74
"A";"44";"REG";"OTH_SIDE";"BURE";2014;715
"A";"67";"DEP";"57";"BURE";2014;964
"A";"06";"REG";"54";"BURE";2013;160
"A";"75";"DEP";"ENTIND_X_MICRO";"BURE";2015;6417
"A";"32";"DEP";"MICRO";"BURE";2016;791
"A";"971";"DEP";"57";"BURE";2015;797
"A";"27";"DEP";"MICRO";"BURE";2016;2000
"A";"28";"DEP";"54";"BURE";2016;317
"A";"42";"DEP";"MICRO";"BURE";2015;2590
"A";"03";"REG";"54";"BURE";2017;119
"A";"45";"DEP";"54";"BURE";2016;606
"A";"90";"DEP";"OTH_SIDE";"BURE";2017;10
"A";"75";"REG";"ENTIND_X_MICRO";"BURE";2016;11339
"A";"38";"DEP";"ENTIND_X_MICRO";"BURE";2017;2702
"A";"60";"DEP";"OTH_SIDE";"BURE";2015;115
"A";"33";"DEP";"MICRO";"BURE";2023;21251
"A";"90";"DEP";"MICRO";"BURE";2022;969
"A";"22";"DEP";"MICRO";"BURE";2022;3431
"A";"86";"DEP";"54";"BURE";2022;395
"A";"32";"DEP";"57";"BURE";2022;343
"A";"34";"DEP";"MICRO";"BURE";2024;16811
"A";"44";"REG";"OTH_SIDE";"BURE";2023;944
"A";"43";"DEP";"ENTIND_X_MICRO";"BURE";2022;548
